"","clm","veh_value","exposure","veh_body","veh_age","gender","area","agecat"
"36899",0,1.35,0.0109514031,"HBACK",3,"F","A",2
"36900",0,0.9,0.4681724846,"HBACK",3,"F","B",5
"36901",0,1.56,0.4681724846,"HBACK",3,"F","A",1
"36902",0,1.15,0.4654346338,"HBACK",2,"F","B",4
"36903",1,2.09,0.1587953457,"SEDAN",1,"M","D",5
"36904",0,3.39,0.462696783,"STNWG",3,"M","E",1
"36905",0,1.67,0.2518822724,"SEDAN",2,"F","A",3
"36906",0,2.2,0.681724846,"SEDAN",1,"F","F",3
"36907",0,0.82,0.2929500342,"SEDAN",3,"F","A",3
"36908",0,4,0.681724846,"STNWG",3,"M","B",3
"36909",0,2.99,0.4654346338,"STNWG",1,"F","C",3
"36910",0,0.72,0.5338809035,"HBACK",3,"F","C",5
"36911",0,1.92,0.4654346338,"STNWG",4,"M","B",2
"36912",1,1.1,0.8405201916,"HBACK",3,"F","A",4
"36913",0,3.28,0.681724846,"STNWG",1,"M","B",4
"36914",0,1.34,0.090349076,"UTE",3,"M","C",2
"36915",0,0.41,0.4709103354,"STNWG",4,"F","C",3
"36916",0,1.53,0.0821355236,"HBACK",2,"M","A",1
"36917",0,2.03,0.3586584531,"SEDAN",2,"F","B",1
"36918",0,0.46,0.4681724846,"HBACK",4,"F","C",5
"36919",0,1.52,0.6981519507,"HBACK",1,"F","C",6
"36920",0,1.62,0.4654346338,"SEDAN",3,"F","C",2
"36921",0,1.5,0.6735112936,"UTE",4,"M","D",1
"36922",0,1.06,0.4709103354,"SEDAN",3,"F","B",2
"36923",0,0.98,0.0629705681,"STNWG",3,"M","E",5
"36924",0,3.52,0.4681724846,"HDTOP",2,"M","D",4
"36925",0,2.12,0.4709103354,"HBACK",1,"F","C",6
"36926",1,0.76,0.4079397673,"HBACK",4,"F","C",4
"36927",0,1.92,0.4709103354,"STNWG",4,"M","E",3
"36928",0,1.99,0.4654346338,"HDTOP",3,"F","F",2
"36929",0,1.01,0.4709103354,"HBACK",3,"M","A",3
"36930",1,1,0.5256673511,"SEDAN",3,"F","A",2
"36931",0,1.61,0.0219028063,"HBACK",2,"F","B",4
"36932",0,1.45,0.4654346338,"HBACK",2,"F","B",6
"36933",0,0.77,0.5694729637,"HBACK",3,"F","A",2
"36934",0,0.78,0.4681724846,"SEDAN",3,"F","D",5
"36935",0,0.79,0.3312799452,"SEDAN",4,"F","A",2
"36936",0,1.01,0.4709103354,"HBACK",2,"F","C",1
"36937",0,1.66,0.4709103354,"STNWG",3,"F","A",2
"36938",0,2.54,0.4709103354,"STNWG",3,"F","F",2
"36939",0,1.18,0.6981519507,"HDTOP",4,"F","B",4
"36940",0,3.49,0.6981519507,"STNWG",2,"F","A",3
"36941",0,1.61,0.4709103354,"TRUCK",3,"F","C",4
"36942",0,2.62,0.4216290212,"STNWG",2,"F","C",4
"36943",0,4.58,0.2929500342,"STNWG",1,"F","F",2
"36944",0,1.5,0.4709103354,"SEDAN",3,"M","A",4
"36945",0,0.37,0.4709103354,"SEDAN",4,"F","D",5
"36946",1,1.05,0.4216290212,"SEDAN",3,"M","C",6
"36947",0,1.83,0.9637234771,"STNWG",4,"F","D",3
"36948",0,1.15,0.4709103354,"HBACK",2,"F","A",4
"36949",0,1.04,0.3011635866,"SEDAN",4,"M","A",1
"36950",0,1.49,0.681724846,"SEDAN",2,"F","B",4
"36951",0,1.78,0.4681724846,"MIBUS",4,"F","B",1
"36952",0,1.83,0.6981519507,"SEDAN",1,"M","B",2
"36953",0,1.21,0.4681724846,"STNWG",3,"M","A",3
"36954",0,2.97,0.4681724846,"SEDAN",2,"F","B",4
"36955",0,1.37,0.5311430527,"PANVN",3,"F","B",3
"36956",0,1.71,0.5311430527,"STNWG",3,"F","C",4
"36957",0,1.28,0.4681724846,"HBACK",2,"F","C",3
"36958",0,4.73,0.5311430527,"STNWG",1,"M","E",5
"36959",0,0.45,0.3969883641,"HBACK",4,"M","B",4
"36960",0,0.76,0.090349076,"HBACK",3,"F","C",2
"36961",0,2.37,0.4216290212,"MIBUS",3,"F","B",5
"36962",0,1.3,0.6981519507,"HBACK",1,"F","D",5
"36963",0,1.71,0.090349076,"SEDAN",3,"F","C",2
"36964",0,1.5,0.4681724846,"STNWG",3,"F","D",4
"36965",0,1.68,0.4681724846,"STNWG",4,"F","C",4
"36966",0,2.4,0.3011635866,"SEDAN",2,"M","B",2
"36967",0,4,0.5338809035,"STNWG",3,"F","C",4
"36968",0,1.25,0.3750855578,"SEDAN",3,"M","B",3
"36969",0,1.45,0.372347707,"UTE",3,"F","C",2
"36970",0,1,0.4654346338,"HBACK",3,"F","C",4
"36971",0,0.94,0.4654346338,"HBACK",3,"M","C",6
"36972",0,1.97,0.5338809035,"STNWG",4,"F","F",2
"36973",0,1.83,0.1943874059,"TRUCK",3,"M","B",4
"36974",0,3.52,0.4654346338,"STNWG",2,"M","E",5
"36975",0,0.64,0.2108145106,"HBACK",4,"F","E",3
"36976",0,1.86,0.5338809035,"STNWG",4,"F","E",3
"36977",0,2.17,0.0355920602,"SEDAN",2,"F","C",3
"36978",0,1.5,0.5338809035,"UTE",4,"F","F",3
"36979",0,3.399,0.6351813826,"STNWG",1,"F","B",3
"36980",0,1.76,0.4654346338,"HBACK",2,"F","B",4
"36981",0,1.48,0.4654346338,"SEDAN",2,"M","B",6
"36982",0,1.11,0.038329911,"SEDAN",3,"M","A",6
"36983",0,1.49,0.9637234771,"SEDAN",2,"M","C",3
"36984",0,2.32,0.2847364819,"SEDAN",1,"F","C",1
"36985",0,2.89,0.6789869952,"STNWG",3,"M","D",1
"36986",0,3.26,0.038329911,"STNWG",2,"M","D",4
"36987",0,0.93,0.295687885,"SEDAN",3,"M","A",5
"36988",0,1.23,0.2792607803,"HBACK",1,"F","B",3
"36989",0,1.13,0.038329911,"STNWG",4,"F","D",3
"36990",0,2.098,0.6789869952,"HBACK",1,"F","A",4
"36991",0,1.87,0.0355920602,"SEDAN",1,"F","B",4
"36992",1,2.25,0.9089664613,"SEDAN",2,"F","E",4
"36993",1,2.61,0.9089664613,"SEDAN",2,"M","C",4
"36994",0,0.62,0.038329911,"SEDAN",4,"M","C",3
"36995",0,1.77,0.9363449692,"STNWG",4,"F","C",4
"36996",0,1.35,0.038329911,"HBACK",2,"F","C",2
"36997",0,1.89,0.9089664613,"SEDAN",2,"F","B",2
"36998",0,0.41,0.9993155373,"STNWG",4,"M","B",2
"36999",0,2.44,0.0219028063,"MIBUS",3,"F","C",3
"37000",0,1.92,0.038329911,"SEDAN",2,"F","B",2
"37001",0,1.5,0.0191649555,"HBACK",1,"F","E",5
"37002",1,1.83,0.6954140999,"STNWG",3,"M","E",3
"37003",1,1.05,0.6789869952,"SEDAN",4,"M","B",2
"37004",0,0.59,0.6789869952,"SEDAN",4,"F","C",2
"37005",0,0.76,0.9856262834,"SEDAN",4,"M","A",1
"37006",0,0.46,0.2108145106,"SEDAN",4,"F","C",2
"37007",0,1.51,0.090349076,"SEDAN",2,"F","C",5
"37008",0,3.61,0.7665982204,"TRUCK",2,"M","E",2
"37009",0,1.56,0.0629705681,"SEDAN",2,"F","C",2
"37010",0,2.77,0.038329911,"TRUCK",1,"M","E",4
"37011",0,0.68,0.3668720055,"HBACK",4,"M","F",2
"37012",0,4.91,0.2546201232,"SEDAN",3,"M","A",5
"37013",0,1.11,0.038329911,"HBACK",3,"F","A",2
"37014",0,1.47,0.6789869952,"HBACK",2,"F","A",3
"37015",0,1.27,0.038329911,"SEDAN",3,"F","B",2
"37016",0,0.76,0.0930869268,"SEDAN",3,"M","B",5
"37017",0,1.399,0.9609856263,"HBACK",1,"F","D",3
"37018",0,1.43,0.090349076,"SEDAN",2,"F","E",2
"37019",0,1.4,0.038329911,"HBACK",1,"F","C",2
"37020",1,0.72,0.9609856263,"HBACK",4,"F","C",2
"37021",1,2.18,0.9363449692,"HBACK",3,"F","B",3
"37022",0,0.93,0.0629705681,"SEDAN",3,"F","A",5
"37023",0,1.23,0.0876112252,"HBACK",2,"M","C",5
"37024",0,1.38,0.3668720055,"HBACK",4,"F","C",4
"37025",0,0.54,0.090349076,"SEDAN",4,"M","B",2
"37026",0,2.19,0.038329911,"UTE",3,"M","B",1
"37027",0,1.75,0.038329911,"HBACK",1,"F","C",4
"37028",0,1.89,0.1806981519,"UTE",2,"F","C",5
"37029",0,1.45,0.1806981519,"STNWG",4,"F","D",2
"37030",0,0.88,0.3997262149,"UTE",4,"F","F",3
"37031",0,1.57,0.0629705681,"HBACK",2,"F","B",2
"37032",0,2.62,0.9828884326,"SEDAN",1,"F","B",2
"37033",0,2.75,0.720054757,"STNWG",3,"M","A",3
"37034",0,1.11,0.1533196441,"COUPE",3,"F","B",5
"37035",0,1.34,0.9363449692,"SEDAN",3,"M","C",3
"37036",0,2.86,0.8459958932,"TRUCK",2,"M","E",4
"37037",0,1.79,0.0793976728,"HBACK",1,"M","A",4
"37038",0,2.06,0.4599589322,"UTE",4,"M","F",3
"37039",0,2.6,0.9363449692,"TRUCK",2,"F","D",2
"37040",0,0.37,0.7063655031,"SEDAN",4,"F","B",2
"37041",0,2.66,0.4353182752,"STNWG",2,"F","A",3
"37042",0,2.56,0.9089664613,"MIBUS",2,"M","B",2
"37043",0,1.82,0.0355920602,"HBACK",1,"M","A",1
"37044",0,1.76,0.4079397673,"UTE",2,"M","C",3
"37045",0,3.16,0.3969883641,"UTE",2,"M","B",2
"37046",0,1.57,0.8240930869,"HBACK",2,"F","B",3
"37047",0,0.35,0.090349076,"SEDAN",4,"F","C",2
"37048",1,1,0.7857631759,"HBACK",3,"F","A",4
"37049",0,0.85,0.5174537988,"HBACK",3,"F","A",4
"37050",0,1.44,0.9363449692,"HBACK",1,"M","B",4
"37051",0,3.93,0.1615331964,"STNWG",3,"M","E",6
"37052",0,0.79,0.0301163587,"SEDAN",3,"M","A",5
"37053",0,0.35,0.090349076,"SEDAN",4,"F","A",5
"37054",0,1.7,0.0574948665,"SEDAN",1,"F","F",1
"37055",0,0.77,0.0355920602,"HBACK",3,"F","C",4
"37056",0,1.94,0.1697467488,"HBACK",3,"F","C",2
"37057",0,1.52,0.8377823409,"SEDAN",3,"M","E",4
"37058",1,0.74,0.0109514031,"SEDAN",4,"F","E",5
"37059",0,0.83,0.0930869268,"HBACK",3,"M","C",3
"37060",0,1.97,0.9089664613,"HBACK",1,"M","A",3
"37061",0,2.58,0.0355920602,"SEDAN",1,"F","A",5
"37062",0,1.05,0.090349076,"SEDAN",3,"F","A",2
"37063",0,1.93,0.0355920602,"HDTOP",3,"M","D",2
"37064",0,1.67,0.2546201232,"SEDAN",2,"M","C",5
"37065",0,0.8,0.9363449692,"UTE",4,"M","A",2
"37066",0,2.17,0.0629705681,"SEDAN",2,"F","A",5
"37067",0,2.2,0.8377823409,"STNWG",3,"F","E",5
"37068",0,1.03,0.295687885,"SEDAN",3,"F","F",2
"37069",0,1.42,0.2655715263,"HBACK",1,"M","C",6
"37070",0,5.199,0.0876112252,"STNWG",1,"M","C",4
"37071",0,1.18,0.0355920602,"STNWG",4,"M","C",2
"37072",0,1.6,0.8377823409,"SEDAN",3,"M","F",4
"37073",0,1.86,0.8377823409,"SEDAN",2,"F","A",5
"37074",0,2.5,0.8377823409,"STNWG",2,"F","D",6
"37075",0,1.18,0.8377823409,"TRUCK",3,"M","A",4
"37076",1,0.31,0.0547570157,"HBACK",4,"F","C",2
"37077",0,1.82,0.0602327173,"SEDAN",1,"M","C",5
"37078",0,1.65,0.0958247775,"HBACK",2,"F","C",4
"37079",0,2.32,0.8459958932,"HDTOP",2,"F","E",5
"37080",0,0.97,0.9637234771,"HBACK",3,"F","B",2
"37081",0,1.38,0.501026694,"HBACK",2,"M","C",3
"37082",0,1.86,0.090349076,"SEDAN",2,"F","A",5
"37083",1,1.44,0.59137577,"UTE",3,"M","C",1
"37084",0,1.75,0.0355920602,"SEDAN",1,"M","A",2
"37085",0,0.96,0.8459958932,"SEDAN",3,"F","E",3
"37086",0,0.99,0.0574948665,"SEDAN",3,"M","B",3
"37087",0,2.2,0.8377823409,"STNWG",3,"F","D",6
"37088",0,1.29,0.2792607803,"HBACK",2,"M","B",4
"37089",0,0.91,0.0629705681,"HBACK",3,"F","A",4
"37090",0,3.1,0.1533196441,"UTE",2,"F","B",4
"37091",0,2.84,0.6954140999,"MIBUS",3,"F","A",4
"37092",0,2.72,0.295687885,"STNWG",2,"F","A",3
"37093",0,1.52,0.6926762491,"HBACK",1,"M","C",2
"37094",0,0.7,0.295687885,"HBACK",4,"F","D",4
"37095",0,1.09,0.4654346338,"SEDAN",4,"M","C",3
"37096",0,1.11,0.1341546886,"COUPE",3,"F","E",4
"37097",1,1.03,0.1916495551,"SEDAN",3,"F","C",5
"37098",0,1.14,0.4052019165,"HBACK",2,"F","B",4
"37099",0,3.22,0.3668720055,"STNWG",3,"M","C",2
"37100",0,1.5,0.6926762491,"HBACK",3,"F","B",2
"37101",0,1.86,0.4079397673,"HBACK",1,"M","A",3
"37102",0,2.75,0.1615331964,"STNWG",2,"F","A",3
"37103",0,0.34,0.3778234086,"HBACK",4,"F","C",4
"37104",0,1.36,0.6954140999,"HBACK",3,"M","D",4
"37105",0,0.43,0.2874743326,"HBACK",4,"M","A",4
"37106",0,2.35,0.6324435318,"STNWG",4,"M","F",5
"37107",0,0.54,0.8350444901,"HBACK",4,"F","B",2
"37108",0,1.71,0.295687885,"SEDAN",2,"F","C",3
"37109",1,2.11,0.295687885,"SEDAN",2,"M","C",6
"37110",0,1.65,0.3641341547,"SEDAN",2,"F","A",2
"37111",0,0.86,0.4818617385,"HBACK",3,"F","B",4
"37112",0,1.99,0.2929500342,"HBACK",1,"M","A",2
"37113",0,1.13,0.4818617385,"SEDAN",3,"M","A",6
"37114",0,1.15,0.3039014374,"HBACK",4,"M","A",4
"37115",0,1.8,0.6954140999,"SEDAN",2,"F","A",3
"37116",0,4.14,0.4079397673,"STNWG",2,"M","A",5
"37117",0,2.234,0.6762491444,"SEDAN",1,"F","C",4
"37118",0,1.67,0.2847364819,"HDTOP",4,"M","D",2
"37119",0,2.31,0.4024640657,"UTE",3,"F","A",4
"37120",0,1.78,0.3668720055,"SEDAN",3,"M","A",4
"37121",0,0.82,0.6954140999,"SEDAN",4,"F","D",2
"37122",0,1.87,0.4079397673,"UTE",2,"M","B",4
"37123",0,3.02,0.7282683094,"UTE",2,"M","E",2
"37124",0,3.36,0.2080766598,"STNWG",2,"F","C",2
"37125",0,1.67,0.6461327858,"STNWG",2,"M","B",1
"37126",0,2.69,0.6351813826,"UTE",2,"M","F",2
"37127",0,3.51,0.6762491444,"STNWG",2,"M","D",4
"37128",0,1,0.3641341547,"HBACK",2,"F","D",1
"37129",0,0.99,0.4818617385,"UTE",4,"M","E",4
"37130",0,3.45,0.3039014374,"UTE",2,"F","E",2
"37131",0,1.75,0.59137577,"SEDAN",2,"F","F",2
"37132",0,1.41,0.295687885,"HBACK",2,"F","C",1
"37133",0,1.39,0.6954140999,"HBACK",1,"F","C",5
"37134",0,2.78,0.295687885,"STNWG",3,"M","B",5
"37135",0,0.65,0.4079397673,"HBACK",4,"M","C",2
"37136",0,2.92,0.2299794661,"STNWG",1,"F","D",2
"37137",0,0.91,0.0876112252,"HBACK",3,"F","B",1
"37138",0,1.01,0.4079397673,"MIBUS",4,"M","C",4
"37139",0,2.12,0.295687885,"TRUCK",3,"M","C",1
"37140",0,1.71,0.2902121834,"SEDAN",1,"M","E",2
"37141",0,1.04,0.4079397673,"HBACK",3,"F","B",4
"37142",0,0.69,0.295687885,"SEDAN",4,"F","B",1
"37143",0,1.91,0.34770705,"STNWG",4,"F","D",4
"37144",0,1.61,0.2902121834,"HBACK",1,"F","F",4
"37145",0,1.34,0.8542094456,"SEDAN",3,"F","B",2
"37146",1,0.85,0.6324435318,"HBACK",4,"M","A",2
"37147",0,0.45,0.0848733744,"UTE",4,"F","A",3
"37148",0,0.41,0.4079397673,"HBACK",4,"F","A",4
"37149",0,1.6143,0.6762491444,"HBACK",1,"F","B",3
"37150",0,0.76,0.6762491444,"HBACK",3,"F","B",1
"37151",0,1.4,0.295687885,"HBACK",1,"F","A",4
"37152",0,1.86,0.4052019165,"HBACK",1,"F","A",4
"37153",1,1.71,0.4079397673,"SEDAN",2,"F","C",2
"37154",0,1,0.3997262149,"SEDAN",4,"F","B",5
"37155",0,1.74,0.3039014374,"UTE",2,"M","E",6
"37156",0,1.22,0.6954140999,"HBACK",2,"F","D",4
"37157",0,1.7643,0.6762491444,"HBACK",1,"F","B",4
"37158",0,0.78,0.4079397673,"HBACK",3,"F","A",3
"37159",0,3.37,0.3668720055,"UTE",1,"M","E",3
"37160",0,1.7,0.295687885,"STNWG",3,"F","D",4
"37161",0,0.37,0.6762491444,"PANVN",4,"M","A",4
"37162",0,1.14,0.4079397673,"HBACK",2,"F","B",2
"37163",0,1.53,0.6324435318,"SEDAN",3,"F","A",2
"37164",0,1.98,0.7802874743,"HBACK",1,"F","E",2
"37165",0,2.9,0.0602327173,"SEDAN",1,"F","A",4
"37166",0,1.4,0.0574948665,"HBACK",2,"F","B",2
"37167",0,1.42,0.6899383984,"SEDAN",3,"M","C",3
"37168",0,1,0.3668720055,"HBACK",3,"F","C",5
"37169",0,0.37,0.295687885,"SEDAN",4,"F","B",1
"37170",0,2.99,0.4024640657,"STNWG",2,"M","C",2
"37171",0,4.26,0.2628336756,"STNWG",3,"M","D",3
"37172",0,1.04,0.7474332649,"HBACK",2,"F","C",3
"37173",0,0.72,0.0109514031,"SEDAN",4,"F","B",3
"37174",0,1.37,0.3641341547,"HBACK",1,"F","A",1
"37175",0,1.38,0.59137577,"STNWG",4,"F","F",1
"37176",0,3.2,0.1533196441,"SEDAN",1,"M","B",2
"37177",0,1.11,0.8459958932,"TRUCK",4,"M","E",5
"37178",0,1.86,0.1642710472,"HBACK",2,"F","B",2
"37179",0,1.39,0.8377823409,"HBACK",2,"F","B",5
"37180",0,3.63,0.295687885,"UTE",1,"F","F",2
"37181",0,1.02,0.295687885,"HBACK",3,"F","B",2
"37182",0,1.1,0.1533196441,"SEDAN",3,"F","C",5
"37183",1,4,0.6954140999,"STNWG",2,"M","E",1
"37184",0,2.29,0.6762491444,"SEDAN",1,"F","D",5
"37185",0,1.28,0.295687885,"STNWG",4,"M","C",5
"37186",0,1.28,0.6762491444,"HBACK",3,"F","C",1
"37187",1,1.399,0.9993155373,"HBACK",1,"F","A",3
"37188",0,0.88,0.4079397673,"MIBUS",4,"F","C",1
"37189",0,2.66,0.3668720055,"SEDAN",1,"F","A",6
"37190",0,2.3,0.6762491444,"SEDAN",2,"M","C",6
"37191",0,3.3,0.1505817933,"STNWG",2,"F","B",3
"37192",0,4.21,0.6762491444,"STNWG",1,"F","C",3
"37193",0,1.28,0.6954140999,"STNWG",4,"M","E",3
"37194",0,0.91,0.3887748118,"HBACK",3,"M","A",3
"37195",0,1.19,0.0958247775,"STNWG",4,"M","C",3
"37196",0,1.22,0.59137577,"SEDAN",3,"M","B",3
"37197",0,4.86,0.0985626283,"STNWG",1,"F","E",2
"37198",0,3.1,0.295687885,"STNWG",1,"M","D",4
"37199",0,0.54,0.3641341547,"HBACK",4,"F","A",1
"37200",0,1.63,0.295687885,"SEDAN",2,"F","C",4
"37201",0,0.81,0.1533196441,"SEDAN",3,"M","D",4
"37202",0,1.34,0.4079397673,"HBACK",2,"F","B",2
"37203",0,1.11,0.1533196441,"HBACK",2,"F","C",6
"37204",0,3.11,0.1615331964,"STNWG",2,"F","A",3
"37205",0,1.65,0.295687885,"TRUCK",4,"M","F",2
"37206",0,1.76,0.4818617385,"HBACK",2,"F","C",1
"37207",0,2.56,0.295687885,"SEDAN",2,"M","A",4
"37208",0,4.349,0.34770705,"UTE",1,"F","D",3
"37209",0,1.94,0.3668720055,"SEDAN",2,"F","E",1
"37210",0,0.52,0.5366187543,"SEDAN",4,"F","B",2
"37211",0,4.72,0.2874743326,"TRUCK",1,"M","B",4
"37212",0,0.7,0.462696783,"SEDAN",4,"F","D",4
"37213",0,0.65,0.462696783,"SEDAN",4,"M","B",6
"37214",0,1.14,0.462696783,"SEDAN",3,"F","E",4
"37215",0,1.67,0.462696783,"STNWG",4,"M","D",6
"37216",0,0.38,0.462696783,"HBACK",4,"F","A",5
"37217",0,1.3,0.5366187543,"HBACK",2,"M","D",5
"37218",0,1.45,0.462696783,"HBACK",2,"F","A",6
"37219",0,1.94,0.462696783,"HBACK",1,"F","B",4
"37220",0,1.66,0.462696783,"SEDAN",2,"M","C",5
"37221",0,4.03,0.462696783,"STNWG",2,"M","D",6
"37222",0,0.65,0.462696783,"HBACK",4,"M","C",3
"37223",0,1.74,0.2929500342,"HBACK",2,"F","C",5
"37224",0,1.41,0.9993155373,"SEDAN",2,"F","B",6
"37225",0,1.17,0.462696783,"SEDAN",4,"F","B",4
"37226",0,2.87,0.462696783,"STNWG",3,"M","D",6
"37227",0,1.69,0.3668720055,"SEDAN",1,"M","C",2
"37228",0,0.39,0.3066392882,"SEDAN",4,"M","B",3
"37229",0,0.68,0.5366187543,"HBACK",4,"M","C",4
"37230",1,0.65,0.4818617385,"SEDAN",4,"M","C",4
"37231",0,1.14,0.462696783,"SEDAN",3,"F","B",5
"37232",0,1.72,0.5366187543,"SEDAN",2,"M","A",6
"37233",0,1.44,0.2299794661,"SEDAN",3,"M","C",1
"37234",0,0.75,0.295687885,"HBACK",3,"F","C",5
"37235",0,0.85,0.462696783,"UTE",3,"M","D",5
"37236",0,1.93,0.3668720055,"SEDAN",1,"F","B",4
"37237",0,1.37,0.462696783,"HBACK",1,"F","C",4
"37238",1,4.349,0.5968514716,"UTE",1,"M","B",3
"37239",0,0.4,0.462696783,"TRUCK",4,"M","B",5
"37240",0,0.77,0.295687885,"HBACK",3,"F","A",1
"37241",0,1.4,0.462696783,"TRUCK",2,"F","B",4
"37242",0,1.86,0.462696783,"HBACK",1,"F","C",6
"37243",0,3.08,0.462696783,"STNWG",1,"M","C",5
"37244",0,1.57,0.462696783,"SEDAN",2,"F","C",2
"37245",0,1.428,0.6762491444,"HBACK",1,"M","A",4
"37246",0,0.77,0.462696783,"HBACK",4,"F","A",6
"37247",0,2.95,0.295687885,"STNWG",1,"F","E",6
"37248",0,1.24,0.5366187543,"SEDAN",3,"M","E",4
"37249",0,1.83,0.6762491444,"HBACK",1,"F","B",3
"37250",0,1.76,0.462696783,"SEDAN",2,"F","C",6
"37251",0,1.48,0.295687885,"HBACK",1,"F","C",3
"37252",0,2.75,0.5366187543,"STNWG",2,"M","B",5
"37253",0,0.91,0.462696783,"HBACK",3,"F","B",5
"37254",0,0.66,0.462696783,"SEDAN",4,"F","E",6
"37255",0,3.25,0.5366187543,"STNWG",2,"M","C",5
"37256",0,0.8,0.8459958932,"HBACK",3,"M","D",3
"37257",0,0.61,0.462696783,"STNWG",4,"F","D",4
"37258",0,2.38,0.462696783,"SEDAN",1,"F","B",5
"37259",0,3.04,0.5366187543,"UTE",2,"M","B",3
"37260",0,1.37,0.6954140999,"HBACK",1,"F","A",3
"37261",0,1.82,0.2929500342,"SEDAN",2,"M","C",2
"37262",0,1.6,0.462696783,"HDTOP",3,"M","C",2
"37263",0,2.92,0.295687885,"STNWG",3,"F","C",1
"37264",0,1.17,0.3039014374,"HBACK",2,"F","C",3
"37265",0,0.41,0.462696783,"HBACK",4,"F","A",4
"37266",0,3.3,0.462696783,"STNWG",2,"M","E",5
"37267",0,1.549,0.5366187543,"HBACK",1,"F","A",2
"37268",0,1.96,0.462696783,"SEDAN",1,"F","B",1
"37269",0,0.95,0.462696783,"SEDAN",4,"F","B",3
"37270",1,3.162,0.9664613279,"UTE",1,"M","B",5
"37271",0,0.37,0.4079397673,"HBACK",4,"M","C",1
"37272",0,0.78,0.462696783,"SEDAN",3,"F","B",3
"37273",0,2.89,0.462696783,"STNWG",2,"M","B",3
"37274",0,1.83,0.462696783,"SEDAN",2,"F","C",4
"37275",0,2.14,0.462696783,"SEDAN",2,"F","D",4
"37276",0,2.76,0.462696783,"TRUCK",3,"M","E",3
"37277",0,3.57,0.0082135524,"UTE",1,"F","E",2
"37278",0,1.15,0.6762491444,"SEDAN",3,"M","A",5
"37279",0,1.33,0.977412731,"STNWG",4,"F","D",3
"37280",0,1.08,0.462696783,"SEDAN",3,"F","B",4
"37281",0,3.49,0.462696783,"STNWG",3,"F","A",4
"37282",0,1.77,0.8459958932,"STNWG",4,"M","A",3
"37283",0,0.69,0.462696783,"HBACK",3,"M","B",2
"37284",0,1.13,0.5366187543,"HBACK",2,"F","A",4
"37285",0,0.83,0.6762491444,"TRUCK",4,"F","D",5
"37286",0,2.19,0.4517453799,"MIBUS",4,"F","E",2
"37287",0,2.9,0.6954140999,"STNWG",2,"F","C",2
"37288",0,1.27,0.295687885,"HBACK",1,"F","B",2
"37289",0,1.13,0.2847364819,"SEDAN",3,"M","A",5
"37290",0,1.12,0.2217659138,"STNWG",4,"F","B",2
"37291",0,1.19,0.6078028747,"STNWG",4,"F","A",1
"37292",0,3.98,0.2737850787,"STNWG",1,"M","C",5
"37293",0,1.88,0.295687885,"HBACK",1,"M","C",5
"37294",0,1.27,0.1587953457,"SEDAN",3,"M","B",2
"37295",0,2.62,0.4079397673,"STNWG",3,"M","E",4
"37296",0,0.74,0.6105407255,"SEDAN",4,"M","C",1
"37297",0,1.39,0.8377823409,"HBACK",2,"F","C",4
"37298",0,2.01,0.6543463381,"SEDAN",1,"F","B",3
"37299",0,1.12,0.8377823409,"UTE",3,"M","D",5
"37300",0,2.52,0.59137577,"STNWG",3,"F","C",2
"37301",0,5.236,0.6762491444,"STNWG",1,"M","B",4
"37302",0,1.1,0.1533196441,"HBACK",3,"F","B",2
"37303",0,2.31,0.2902121834,"HBACK",1,"F","C",1
"37304",0,4.26,0.3668720055,"STNWG",2,"M","C",1
"37305",0,0.51,0.3668720055,"UTE",4,"M","C",3
"37306",1,2.15,0.6954140999,"SEDAN",2,"F","A",2
"37307",0,1.82,0.6762491444,"STNWG",3,"M","F",2
"37308",0,1.29,0.4079397673,"SEDAN",3,"F","B",4
"37309",0,1.28,0.4818617385,"HBACK",2,"F","C",2
"37310",1,0.95,0.6954140999,"HBACK",3,"F","C",4
"37311",0,0.39,0.3668720055,"STNWG",4,"F","F",2
"37312",1,6.6,0.4982888433,"STNWG",1,"M","C",4
"37313",0,3.51,0.6954140999,"STNWG",1,"M","B",5
"37314",0,1.28,0.4818617385,"HBACK",2,"M","A",4
"37315",0,1.5,0.3668720055,"HBACK",1,"F","C",3
"37316",0,1.6835,0.0547570157,"HBACK",1,"M","B",2
"37317",0,1.5,0.0301163587,"HBACK",2,"M","A",2
"37318",0,3.49,0.4079397673,"UTE",1,"F","F",2
"37319",0,1.49,0.6762491444,"SEDAN",3,"M","C",4
"37320",0,1.02,0.6324435318,"HBACK",4,"F","F",2
"37321",0,1.58,0.4818617385,"UTE",3,"M","E",2
"37322",0,2.37,0.3915126626,"MIBUS",3,"M","A",3
"37323",0,0.83,0.4079397673,"HBACK",4,"F","A",5
"37324",0,0.76,0.0301163587,"HBACK",3,"F","C",1
"37325",0,2.27,0.1533196441,"SEDAN",1,"M","C",5
"37326",0,1,0.93908282,"HBACK",3,"F","A",3
"37327",0,2.82,0.3066392882,"STNWG",3,"F","F",2
"37328",0,1.99,0.3641341547,"STNWG",3,"M","A",4
"37329",0,1.41,0.4818617385,"STNWG",3,"M","C",2
"37330",0,1.16,0.8049281314,"STNWG",4,"F","D",1
"37331",0,1.52,0.1533196441,"STNWG",4,"M","B",2
"37332",0,1.39,0.6954140999,"HBACK",1,"M","A",5
"37333",0,1.22,0.59137577,"SEDAN",3,"M","A",2
"37334",0,0.4,0.0301163587,"HBACK",4,"M","A",5
