clm,exposure,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,veh_value
0,0.93908282,0,0,SEDAN,3,F,C,5,1.38
0,0.646132786,0,0,HBACK,4,F,C,4,0.39
0,0.93908282,0,0,HBACK,1,F,A,5,2.39
0,0.93908282,0,0,STNWG,4,F,A,5,1.46
0,0.060232717,0,0,HBACK,3,F,D,3,1.01
0,0.019164956,0,0,STNWG,4,M,A,6,0.65
0,0.254620123,0,0,SEDAN,2,M,A,4,1.75
0,0.93908282,0,0,STNWG,3,M,C,4,2.54
1,0.577686516,1,1792.199997,STNWG,2,F,A,6,2.85
1,0.892539357,2,2713.269997,SEDAN,2,F,A,4,4.34
0,0.93908282,0,0,SEDAN,4,F,B,2,0.86
0,0.93908282,0,0,HBACK,4,F,B,5,0.27
0,0.703627652,0,0,HDTOP,3,F,A,4,2.07
0,0.93908282,0,0,STNWG,4,F,C,3,0.81
0,0.090349076,0,0,STNWG,3,M,F,2,2.06
0,0.93908282,0,0,TRUCK,4,M,B,2,1.61
1,0.566735113,2,16667.05,SEDAN,1,M,C,3,2.36
0,0.090349076,0,0,SEDAN,1,F,C,4,1.98
0,0.090349076,0,0,SEDAN,4,M,B,4,0.69
0,0.93908282,0,0,SEDAN,4,F,D,6,0.44
0,0.93908282,0,0,SEDAN,3,M,C,3,0.84
0,0.93908282,0,0,STNWG,3,M,A,4,1.15
0,0.93908282,0,0,UTE,4,F,C,4,0.82
0,0.060232717,0,0,HBACK,1,F,C,6,1.7353
0,0.93908282,0,0,SEDAN,2,M,C,4,1.89
0,0.93908282,0,0,HBACK,3,F,C,2,0.93
0,0.060232717,0,0,SEDAN,4,F,A,4,0.97
0,0.93908282,0,0,STNWG,4,F,D,4,0.7
0,0.741957563,0,0,STNWG,1,M,A,4,5.236
0,0.93908282,0,0,STNWG,2,M,D,4,3.61
0,0.8678987,0,0,STNWG,1,M,A,3,5.236
0,0.93908282,0,0,HBACK,3,M,B,5,0.8
0,0.060232717,0,0,SEDAN,4,M,C,6,1.21
1,0.93908282,1,825.5,SEDAN,3,M,A,4,1.47
0,0.93908282,0,0,SEDAN,3,F,F,2,1.24
0,0.93908282,0,0,SEDAN,4,F,C,3,1.17
0,0.057494867,0,0,HBACK,2,M,C,3,2.29
0,0.93908282,0,0,SEDAN,3,M,A,2,1.17
0,0.621492129,0,0,HDTOP,3,F,F,2,2.01
0,0.93908282,0,0,HBACK,3,M,A,4,0.77
0,0.700889802,0,0,SEDAN,3,M,C,5,1.49
0,0.090349076,0,0,TRUCK,3,M,C,4,1.64
0,0.947296372,0,0,STNWG,2,F,B,3,3.3
0,0.884325804,0,0,SEDAN,3,M,B,4,1.82
0,0.060232717,0,0,HDTOP,3,M,C,4,2.05
1,0.93908282,1,1818.379997,STNWG,3,M,B,1,2.5
0,0.06844627,0,0,STNWG,2,F,A,2,2.88
0,0.999315537,0,0,SEDAN,4,M,A,2,0.44
0,0.999315537,0,0,PANVN,3,M,C,2,1.8
0,0.93908282,0,0,HDTOP,4,M,D,5,1.35
0,0.060232717,0,0,SEDAN,4,F,C,6,1.1
0,0.93908282,0,0,HBACK,4,M,C,4,0.39
0,0.93908282,0,0,STNWG,2,F,B,4,3.08
1,0.577686516,1,1318.429997,HBACK,1,F,B,3,1.47
0,0.999315537,0,0,STNWG,1,F,A,3,5.236
0,0.93908282,0,0,COUPE,4,F,A,4,0.8
0,0.574948665,0,0,SEDAN,1,M,A,6,2.42
0,0.87063655,0,0,MIBUS,4,F,D,3,2.13
0,0.93908282,0,0,STNWG,2,F,C,4,3.59
0,0.93908282,0,0,SEDAN,3,M,B,2,1.82
0,0.93908282,0,0,HDTOP,4,M,A,5,1.18
0,0.596851472,0,0,SEDAN,3,F,D,4,1.38
0,0.93908282,0,0,SEDAN,3,F,C,5,2.38
0,0.492813142,0,0,HBACK,3,F,C,2,0.8
0,0.93908282,0,0,SEDAN,4,M,C,3,0.84
0,0.369609856,0,0,HBACK,4,F,D,2,0.44
0,0.93908282,0,0,STNWG,4,F,A,3,0.7
0,0.741957563,0,0,SEDAN,2,F,E,1,1.77
0,0.257357974,0,0,STNWG,2,F,A,3,3.58
1,0.93908282,1,200,HBACK,3,F,C,4,1.3
0,0.542094456,0,0,STNWG,1,F,C,1,3.19
0,0.459958932,0,0,HBACK,4,M,C,2,0.54
1,0.93908282,1,200,SEDAN,2,F,C,5,2.08
1,0.405201917,2,1565.509998,HBACK,3,F,C,1,1
0,0.588637919,0,0,STNWG,1,M,B,2,3.199
0,0.93908282,0,0,TRUCK,3,F,B,3,1.18
0,0.999315537,0,0,UTE,4,M,D,3,1.44
0,0.93908282,0,0,STNWG,3,M,F,4,2.67
0,0.93908282,0,0,STNWG,4,F,D,3,1.5
0,0.577686516,0,0,HBACK,1,M,A,2,1.83
0,0.783025325,0,0,UTE,4,M,D,4,1.19
0,0.93908282,0,0,STNWG,4,F,C,5,1.41
0,0.052019165,0,0,HDTOP,3,M,D,2,3.19
0,0.637919233,0,0,HBACK,3,M,C,6,0.92
0,0.361396304,0,0,SEDAN,3,F,A,4,1.34
0,0.947296372,0,0,STNWG,1,M,B,3,3.19
0,0.377823409,0,0,HBACK,3,M,C,6,0.85
0,0.62422998,0,0,MIBUS,4,F,A,2,2.13
0,0.254620123,0,0,TRUCK,2,M,A,4,2.66
0,0.574948665,0,0,SEDAN,2,F,C,1,1.26
1,0.361396304,1,588.7099991,SEDAN,4,M,C,4,0.65
0,0.577686516,0,0,HBACK,2,F,A,5,1.7
0,0.156057495,0,0,SEDAN,3,F,E,3,1.22
0,0.421629021,0,0,STNWG,2,F,B,6,2.78
0,0.358658453,0,0,UTE,4,M,E,2,1.16
0,0.240930869,0,0,STNWG,1,M,C,3,5.633
0,0.577686516,0,0,HBACK,2,F,B,1,1.19
0,0.947296372,0,0,HBACK,2,F,A,1,2.11
0,0.525667351,0,0,SEDAN,4,M,C,5,2.57
0,0.054757016,0,0,STNWG,3,M,C,2,3.13
1,0.887063655,3,4054.109993,UTE,4,M,E,4,1
0,0.577686516,0,0,SEDAN,3,F,A,6,1.35
0,0.421629021,0,0,SEDAN,4,F,A,5,0.47
0,0.577686516,0,0,HBACK,2,M,E,5,1.47
0,0.449007529,0,0,HBACK,1,F,B,2,1.38
0,0.240930869,0,0,STNWG,3,F,D,3,3.68
0,0.637919233,0,0,UTE,4,M,F,2,1.44
0,0.785763176,0,0,SEDAN,3,F,C,3,1.07
0,0.637919233,0,0,HBACK,2,M,B,3,1.73
0,0.043805613,0,0,SEDAN,3,M,A,4,0.97
0,0.574948665,0,0,SEDAN,4,M,C,4,0.44
0,0.421629021,0,0,HBACK,2,F,C,3,1.86
0,0.087611225,0,0,SEDAN,4,F,B,2,0.38
0,0.087611225,0,0,SEDAN,2,F,F,4,1.64
0,0.377823409,0,0,SEDAN,3,M,A,4,2.08
0,0.377823409,0,0,TRUCK,2,M,A,5,1.39
0,0.495550993,0,0,SEDAN,3,F,C,3,1.39
0,0.087611225,0,0,STNWG,1,F,A,2,2.61
0,0.621492129,0,0,HBACK,2,M,A,3,1.5
0,0.449007529,0,0,SEDAN,3,M,A,4,1.39
0,0.637919233,0,0,HBACK,1,F,D,4,1.54
0,0.566735113,0,0,SEDAN,4,F,C,4,0.51
0,0.637919233,0,0,HBACK,3,M,C,4,1.35
1,0.887063655,1,2541.75,HBACK,3,F,A,5,0.87
0,0.944558522,0,0,HDTOP,3,M,D,2,2.81
1,0.637919233,1,10571.87997,HBACK,1,M,F,3,1.37
0,0.596851472,0,0,UTE,2,M,C,5,1.3
0,0.889801506,0,0,SEDAN,1,M,B,4,2.5
0,0.887063655,0,0,HBACK,2,F,B,4,1.22
0,0.087611225,0,0,TRUCK,1,M,B,2,4.93
0,0.944558522,0,0,HBACK,4,F,C,1,0.51
0,0.375085558,0,0,SEDAN,2,F,C,4,1.65
0,0.824093087,0,0,SEDAN,4,F,A,4,0.71
0,0.377823409,0,0,HBACK,2,F,C,6,1.13
0,0.421629021,0,0,SEDAN,2,M,A,3,1.94
0,0.621492129,0,0,SEDAN,3,F,E,3,1.27
0,0.574948665,0,0,STNWG,2,M,E,1,3.76
0,0.566735113,0,0,STNWG,1,M,B,4,3.399
0,0.93908282,0,0,SEDAN,1,F,F,2,2.37
0,0.087611225,0,0,STNWG,3,M,C,3,0.96
1,0.887063655,2,2087.769997,STNWG,1,F,E,2,3.249
0,0.087611225,0,0,HBACK,1,F,B,1,1.17
0,0.566735113,0,0,UTE,4,F,E,4,0.46
0,0.087611225,0,0,HBACK,2,F,B,6,1.41
0,0.566735113,0,0,STNWG,1,M,F,4,4.37
1,0.558521561,1,1577.619999,STNWG,1,F,C,2,5.499
1,0.377823409,2,761.2499995,SEDAN,3,F,A,3,1.17
0,0.90349076,0,0,STNWG,3,F,C,5,3.02
0,0.566735113,0,0,HBACK,1,F,B,4,1.77
0,0.054757016,0,0,HBACK,4,F,D,5,0.52
0,0.692676249,0,0,SEDAN,4,M,C,4,0.39
0,0.355920602,0,0,SEDAN,4,M,D,3,0.79
0,0.944558522,0,0,STNWG,1,M,F,3,2.83
0,0.922655715,0,0,SEDAN,3,F,A,5,1.33
0,0.355920602,0,0,SEDAN,2,F,C,4,1.74
0,0.202600958,0,0,STNWG,2,F,E,2,2.77
0,0.643394935,0,0,HBACK,3,F,C,2,1.24
1,0.944558522,1,2836.369995,HBACK,3,F,C,2,0.8
0,0.566735113,0,0,HDTOP,3,F,F,2,3.19
0,0.646132786,0,0,COUPE,4,M,A,4,0.57
0,0.528405202,0,0,SEDAN,2,F,F,2,1.71
0,0.643394935,0,0,SEDAN,2,M,C,3,1.93
1,0.566735113,2,1262.859999,STNWG,4,M,D,2,1.99
0,0.566735113,0,0,HBACK,1,F,D,4,1.7
0,0.098562628,0,0,STNWG,3,F,D,2,2.27
0,0.566735113,0,0,HBACK,1,F,A,1,1.349
0,0.566735113,0,0,COUPE,4,F,A,2,0.63
0,0.021902806,0,0,SEDAN,2,F,C,5,1.71
0,0.306639288,0,0,UTE,3,M,E,4,1.1
0,0.643394935,0,0,MIBUS,3,F,E,3,2.31
1,0.632443532,1,1508.399998,MIBUS,3,M,A,3,2.98
0,0.539356605,0,0,STNWG,3,M,C,2,2.77
0,0.635181383,0,0,STNWG,4,M,D,1,1.52
0,0.375085558,0,0,SEDAN,4,F,C,5,0.53
0,0.689938398,0,0,HBACK,4,F,E,4,0.72
0,0.621492129,0,0,SEDAN,2,F,A,1,2.16
0,0.62696783,0,0,HBACK,4,F,E,3,0.31
0,0.410677618,0,0,COUPE,3,F,B,5,1.32
0,0.621492129,0,0,STNWG,2,F,C,2,4.46
0,0.621492129,0,0,STNWG,4,M,B,4,1.35
1,0.999315537,1,2455.149994,HBACK,2,F,B,2,1.26
0,0.780287474,0,0,MIBUS,2,F,C,3,3.84
1,0.887063655,1,750.7099991,UTE,3,F,F,2,2.7
0,0.635181383,0,0,STNWG,4,F,C,4,0.68
1,0.019164956,1,5402.449982,STNWG,4,F,B,3,0.7
1,0.566735113,1,390,STNWG,3,M,F,3,2.56
0,0.303901437,0,0,HBACK,2,M,D,5,1.28
0,0.355920602,0,0,HBACK,4,F,A,3,0.54
0,0.692676249,0,0,SEDAN,2,F,C,3,1.93
0,0.887063655,0,0,HBACK,1,F,C,1,1.71
0,0.087611225,0,0,MIBUS,3,M,C,2,2.44
0,0.087611225,0,0,STNWG,2,F,A,3,6.14
1,0.884325804,1,353.77,HBACK,1,F,C,2,1.428
1,0.887063655,1,246.6699991,UTE,3,M,D,2,2.11
0,0.684462697,0,0,SEDAN,4,F,C,5,0.92
0,0.484599589,0,0,STNWG,2,M,C,3,2.55
0,0.643394935,0,0,MIBUS,4,F,E,2,0.73
0,0.566735113,0,0,HBACK,1,F,C,4,1.37
0,0.087611225,0,0,SEDAN,4,F,A,4,0.59
0,0.692676249,0,0,HBACK,3,F,C,4,0.8
0,0.563997262,0,0,SEDAN,1,F,C,2,2.34
0,0.580424367,0,0,STNWG,4,F,D,2,1.64
1,0.399726215,1,200,HBACK,4,F,B,2,0.35
0,0.692676249,0,0,SEDAN,2,M,C,3,1.3
0,0.566735113,0,0,SEDAN,3,F,C,1,1.32
0,0.651608487,0,0,UTE,4,M,B,2,0.82
0,0.887063655,0,0,UTE,3,M,C,3,1.06
0,0.692676249,0,0,TRUCK,1,M,C,4,3.77
0,0.944558522,0,0,HBACK,4,F,B,2,0.27
0,0.566735113,0,0,HDTOP,2,F,A,5,3.72
0,0.219028063,0,0,SEDAN,2,F,C,4,2.11
0,0.692676249,0,0,SEDAN,4,M,C,4,0.73
0,0.859685147,0,0,HBACK,4,F,C,4,1.14
0,0.566735113,0,0,SEDAN,3,F,C,2,1.13
0,0.087611225,0,0,HBACK,1,M,B,3,1.31
0,0.566735113,0,0,UTE,3,F,D,5,1.69
0,0.887063655,0,0,UTE,3,F,E,3,2.11
0,0.566735113,0,0,SEDAN,4,M,A,5,0.5
0,0.566735113,0,0,HBACK,1,F,A,3,1.6143
0,0.845995893,0,0,SEDAN,3,F,B,1,0.79
0,0.999315537,0,0,STNWG,1,F,A,5,5.236
0,0.566735113,0,0,PANVN,4,M,A,2,0.57
0,0.941820671,0,0,SEDAN,3,M,C,5,1.29
0,0.887063655,0,0,SEDAN,3,M,C,6,1.29
0,0.566735113,0,0,HBACK,1,F,D,2,1.49
0,0.394250513,0,0,UTE,4,M,F,2,1.48
0,0.084873374,0,0,SEDAN,1,F,C,5,1.61
0,0.188911704,0,0,HBACK,4,M,A,2,0.52
0,0.054757016,0,0,TRUCK,4,M,B,3,0.74
0,0.251882272,0,0,SEDAN,1,F,F,1,2.234
0,0.071184121,0,0,HBACK,4,F,B,4,0.82
0,0.944558522,0,0,SEDAN,3,M,B,4,1.17
0,0.342231348,0,0,HBACK,2,M,C,5,1.13
0,0.052019165,0,0,TRUCK,3,M,D,3,2.52
0,0.511978097,0,0,SEDAN,4,M,A,3,0.43
0,0.424366872,0,0,UTE,4,F,C,4,1.41
0,0.692676249,0,0,SEDAN,4,F,D,4,0.7
0,0.698151951,0,0,SEDAN,4,F,A,2,0.76
1,0.309377139,1,200,SEDAN,4,M,B,4,0.46
0,0.574948665,0,0,UTE,3,M,D,4,1.38
0,0.087611225,0,0,SEDAN,4,F,E,4,0.7
0,0.563997262,0,0,HBACK,4,F,B,2,0.31
0,0.574948665,0,0,HBACK,3,F,A,4,0.96
0,0.082135524,0,0,STNWG,2,F,D,2,2.3
0,0.150581793,0,0,STNWG,3,F,E,3,1.42
0,0.876112252,0,0,STNWG,1,M,D,5,5.236
0,0.692676249,0,0,SEDAN,4,F,C,5,0.95
0,0.944558522,0,0,STNWG,4,M,C,2,1.28
0,0.375085558,0,0,STNWG,3,M,B,5,2.95
0,0.372347707,0,0,SEDAN,3,M,A,1,1.32
0,0.887063655,0,0,TRUCK,4,F,E,6,1.11
0,0.087611225,0,0,HBACK,1,F,A,1,1.23
0,0.032854209,0,0,SEDAN,1,F,E,4,2.95
0,0.054757016,0,0,SEDAN,2,F,A,4,2.1
1,0.692676249,1,6964.569992,STNWG,4,M,A,5,0.7
0,0.574948665,0,0,HBACK,1,F,C,3,1.5
0,0.574948665,0,0,STNWG,1,F,C,4,5.43
0,0.692676249,0,0,HDTOP,4,M,E,2,1.55
1,0.933607118,2,1900.559996,SEDAN,2,F,C,3,1.31
0,0.887063655,0,0,HBACK,2,F,C,2,1.3
0,0.941820671,0,0,HBACK,2,F,B,2,1.85
0,0.087611225,0,0,HBACK,2,M,C,1,1.5
0,0.355920602,0,0,SEDAN,3,F,D,1,1.13
0,0.087611225,0,0,HBACK,1,F,A,2,1.81
0,0.355920602,0,0,SEDAN,2,F,C,4,1.98
0,0.692676249,0,0,SEDAN,4,M,B,3,0.95
0,0.692676249,0,0,HBACK,4,F,A,1,0.54
1,0.34770705,1,1075.189997,SEDAN,4,M,E,5,1.13
0,0.887063655,0,0,HBACK,2,F,E,4,1.84
0,0.424366872,0,0,TRUCK,3,F,D,3,2.78
0,0.692676249,0,0,TRUCK,4,M,D,3,1.54
0,0.643394935,0,0,HBACK,3,M,C,5,1.02
0,0.087611225,0,0,UTE,4,M,A,1,0.77
0,0.574948665,0,0,HBACK,2,F,A,3,1.19
1,0.364134155,1,200,HDTOP,2,M,A,2,2.62
0,0.213552361,0,0,SEDAN,4,M,C,2,0.76
0,0.087611225,0,0,HBACK,2,F,B,2,1.26
0,0.944558522,0,0,HBACK,4,F,C,4,0.82
0,0.944558522,0,0,SEDAN,4,F,B,3,0.7
0,0.563997262,0,0,HBACK,1,F,A,4,3.0245
0,0.134154689,0,0,STNWG,4,F,B,3,1.64
0,0.566735113,0,0,HBACK,3,M,C,1,0.9
0,0.944558522,0,0,SEDAN,1,F,F,2,2.68
0,0.845995893,0,0,SEDAN,1,M,C,6,1.91
0,0.087611225,0,0,HBACK,3,F,C,2,0.82
0,0.566735113,0,0,HBACK,3,F,B,4,1.18
0,0.887063655,0,0,STNWG,3,F,B,4,2.61
0,0.084873374,0,0,TRUCK,2,M,D,4,2.41
0,0.574948665,0,0,STNWG,3,F,C,2,1.17
0,0.087611225,0,0,UTE,4,M,C,1,1.47
0,0.087611225,0,0,STNWG,4,F,C,3,1.37
0,0.355920602,0,0,SEDAN,3,F,A,4,1.31
0,0.355920602,0,0,HBACK,2,F,C,4,1.26
0,0.205338809,0,0,STNWG,1,M,D,3,5.63
0,0.944558522,0,0,HBACK,2,F,E,5,1.89
0,0.34770705,0,0,STNWG,4,M,D,4,1.22
0,0.717316906,0,0,STNWG,4,M,D,2,1.5
0,0.424366872,0,0,HBACK,1,F,C,3,1.37
0,0.944558522,0,0,STNWG,3,M,E,4,1.98
0,0.574948665,0,0,HBACK,3,F,C,1,0.95
0,0.355920602,0,0,SEDAN,2,F,B,4,1.44
0,0.774811773,0,0,HBACK,1,F,C,4,1.5
0,0.884325804,0,0,HBACK,1,M,A,5,1.39
0,0.087611225,0,0,STNWG,4,F,C,3,0.8
0,0.887063655,0,0,SEDAN,4,M,D,5,0.73
0,0.446269678,0,0,HBACK,1,M,D,4,1.37
1,0.643394935,2,3956.129993,SEDAN,2,M,A,3,1.46
0,0.090349076,0,0,COUPE,4,F,E,3,0.78
0,0.574948665,0,0,HBACK,2,F,C,3,1.23
0,0.944558522,0,0,HBACK,4,F,C,2,0.47
0,0.087611225,0,0,SEDAN,1,M,C,4,2.51
0,0.306639288,0,0,UTE,3,M,D,1,2.15
0,0.353182752,0,0,HBACK,4,F,B,6,0.52
0,0.424366872,0,0,CONVT,4,M,B,4,6.88
0,0.692676249,0,0,UTE,4,F,F,1,1
0,0.424366872,0,0,HBACK,1,F,B,1,1.6835
0,0.156057495,0,0,HBACK,3,F,A,3,1.09
0,0.65982204,0,0,STNWG,3,M,F,2,2.24
0,0.517453799,0,0,HBACK,1,F,D,1,1.5
0,0.306639288,0,0,HBACK,3,F,C,2,0.79
0,0.498288843,0,0,HBACK,4,F,D,2,0.48
0,0.427104723,0,0,STNWG,1,F,E,3,5.899
0,0.41615332,0,0,HBACK,3,M,C,2,0.92
0,0.887063655,0,0,HBACK,2,F,F,5,1.74
0,0.079397673,0,0,STNWG,1,F,B,1,2.61
0,0.563997262,0,0,SEDAN,1,F,C,3,1.87
0,0.944558522,0,0,SEDAN,3,F,F,2,1.29
0,0.432580424,0,0,HBACK,3,F,D,4,1
0,0.944558522,0,0,STNWG,3,M,B,5,3.53
0,0.399726215,0,0,SEDAN,3,M,A,2,1.1
0,0.887063655,0,0,HBACK,1,F,C,2,1.83
0,0.303901437,0,0,COUPE,4,F,B,4,0.55
0,0.355920602,0,0,STNWG,2,M,B,3,2.99
0,0.941820671,0,0,SEDAN,1,F,C,4,2.44
0,0.878850103,0,0,HBACK,3,M,C,2,1.09
0,0.635181383,0,0,STNWG,2,M,A,3,6.44
0,0.944558522,0,0,STNWG,3,M,A,2,1.66
0,0.563997262,0,0,SEDAN,4,F,A,2,0.71
0,0.574948665,0,0,STNWG,2,M,C,5,4.23
0,0.887063655,0,0,HBACK,1,F,A,3,1.95
0,0.563997262,0,0,HBACK,3,F,B,4,0.9
0,0.355920602,0,0,STNWG,2,M,B,4,1.87
0,0.355920602,0,0,STNWG,2,F,A,4,5.27
0,0.692676249,0,0,HBACK,4,M,B,3,0.37
0,0.084873374,0,0,SEDAN,1,F,A,4,1.73
0,0.306639288,0,0,UTE,4,M,C,2,0.93
1,0.095824778,1,540,SEDAN,2,F,E,4,1.75
0,0.944558522,0,0,SEDAN,3,F,B,2,1.02
0,0.087611225,0,0,STNWG,3,F,D,5,2.54
0,0.087611225,0,0,UTE,1,F,D,5,3.49
0,0.574948665,0,0,HBACK,1,M,A,2,1.94
0,0.572210815,0,0,STNWG,4,M,C,2,1.79
0,0.306639288,0,0,HBACK,4,F,C,3,0.74
0,0.52019165,0,0,SEDAN,3,F,C,3,1.78
0,0.087611225,0,0,SEDAN,3,M,B,4,0.79
0,0.574948665,0,0,HBACK,1,F,C,6,1.3
0,0.692676249,0,0,SEDAN,4,M,A,2,0.71
0,0.087611225,0,0,HBACK,3,M,C,2,1.22
0,0.019164956,0,0,UTE,4,F,E,2,0.59
1,0.97467488,1,1165.58,SEDAN,2,F,A,6,4.9
0,0.087611225,0,0,HBACK,2,F,D,3,1.22
0,0.470910335,0,0,HBACK,3,F,C,4,0.78
1,0.087611225,1,587.7399998,STNWG,3,F,F,3,1.96
0,0.364134155,0,0,SEDAN,4,M,C,4,1.05
0,0.632443532,0,0,HBACK,4,F,A,4,0.48
0,0.13963039,0,0,COUPE,4,F,C,4,1.34
0,0.629705681,0,0,STNWG,4,F,F,1,1.93
0,0.941820671,0,0,UTE,3,M,B,4,1.7
0,0.62696783,0,0,SEDAN,2,F,D,5,1.61
0,0.057494867,0,0,STNWG,2,M,D,3,3.89
0,0.073921971,0,0,HBACK,2,M,C,6,2.08
0,0.054757016,0,0,HBACK,2,M,C,1,1.99
0,0.780287474,0,0,SEDAN,3,M,B,4,1.17
0,0.372347707,0,0,HBACK,2,F,D,3,1.17
0,0.432580424,0,0,HBACK,1,F,A,1,1.6835
0,0.364134155,0,0,STNWG,4,M,B,3,1.2
0,0.583162218,0,0,HBACK,1,F,B,2,1.5
0,0.944558522,0,0,SEDAN,1,F,C,6,1.6
0,0.054757016,0,0,MIBUS,4,M,B,2,1.26
0,0.087611225,0,0,SEDAN,1,F,A,2,5.1
0,0.17522245,0,0,STNWG,1,M,A,3,4.2
0,0.432580424,0,0,SEDAN,3,F,B,6,1.39
0,0.353182752,0,0,SEDAN,2,F,A,4,1.94
0,0.780287474,0,0,SEDAN,3,F,A,3,1.02
0,0.257357974,0,0,HBACK,3,M,B,1,0.95
0,0.884325804,0,0,STNWG,2,F,A,2,3.04
0,0.087611225,0,0,STNWG,4,M,C,2,0.58
0,0.635181383,0,0,SEDAN,1,M,C,3,1.96
0,0.884325804,0,0,SEDAN,4,M,A,4,0.94
0,0.884325804,0,0,STNWG,3,M,A,3,2.41
0,0.944558522,0,0,TRUCK,4,M,F,1,1.54
0,0.646132786,0,0,SEDAN,3,F,E,4,1.12
0,0.344969199,0,0,SEDAN,4,M,B,5,3.33
0,0.219028063,0,0,STNWG,2,M,A,4,4.38
0,0.084873374,0,0,HBACK,1,F,B,4,1.23
0,0.97467488,0,0,SEDAN,2,F,D,2,1.87
0,0.944558522,0,0,HBACK,4,F,C,3,0.38
1,0.470910335,1,634.4199991,STNWG,1,M,A,2,3.3
0,0.054757016,0,0,SEDAN,3,M,C,4,1.22
0,0.024640657,0,0,SEDAN,2,M,C,5,2.04
0,0.490075291,0,0,STNWG,3,F,B,1,1.57
0,0.470910335,0,0,TRUCK,2,M,C,2,3.37
0,0.054757016,0,0,HBACK,4,M,B,2,0.24
0,0.881587954,0,0,STNWG,2,M,E,2,3.75
0,0.424366872,0,0,UTE,2,F,F,2,3.11
0,0.97467488,0,0,SEDAN,2,F,A,4,2.1
0,0.62422998,0,0,STNWG,4,M,C,3,1.86
0,0.884325804,0,0,STNWG,4,M,C,5,0.61
1,0.999315537,1,3271.389999,HBACK,2,M,A,1,1.36
1,0.884325804,1,3212.779999,HBACK,2,F,C,1,1.6
0,0.635181383,0,0,HBACK,1,M,C,3,1.95
0,0.093086927,0,0,SEDAN,2,F,A,4,1.67
0,0.424366872,0,0,SEDAN,2,M,B,3,2.35
0,0.481861739,0,0,UTE,4,M,C,3,1.12
0,0.057494867,0,0,STNWG,2,M,A,3,4.38
0,0.941820671,0,0,UTE,3,F,B,2,1.01
0,0.933607118,0,0,STNWG,1,F,F,3,4.47
0,0.635181383,0,0,HDTOP,4,M,A,2,1.27
0,0.97467488,0,0,HDTOP,4,M,E,3,1.5
0,0.977412731,0,0,HBACK,3,M,C,2,2.84
0,0.024640657,0,0,SEDAN,2,F,C,2,1.91
0,0.635181383,0,0,SEDAN,4,M,D,3,0.39
0,0.574948665,0,0,SEDAN,4,F,C,6,0.76
0,0.815879535,0,0,HBACK,2,F,C,2,1.74
0,0.501026694,0,0,SEDAN,4,M,D,3,0.34
0,0.689938398,0,0,SEDAN,3,F,A,5,1.29
0,0.999315537,0,0,STNWG,4,M,C,5,0.7
0,0.424366872,0,0,MIBUS,4,F,C,3,1.16
0,0.364134155,0,0,HBACK,1,F,A,3,2.05
0,0.5229295,0,0,UTE,3,M,F,2,2.3
0,0.689938398,0,0,STNWG,3,M,C,3,2.92
0,0.563997262,0,0,SEDAN,3,M,A,4,1.27
0,0.837782341,0,0,HBACK,4,F,A,2,0.71
0,0.424366872,0,0,STNWG,3,F,A,2,2.64
1,0.375085558,1,347.04,SEDAN,3,M,A,4,1.14
0,0.413415469,0,0,HBACK,4,F,A,1,0.42
0,0.251882272,0,0,SEDAN,1,F,C,2,2.91
0,0.635181383,0,0,HBACK,3,M,B,3,0.92
0,0.506502396,0,0,SEDAN,2,M,C,6,2.52
1,0.629705681,1,389.9499998,COUPE,4,M,F,4,1.59
1,0.574948665,1,2121.389999,SEDAN,1,F,C,4,1.83
0,0.574948665,0,0,SEDAN,4,F,E,6,0.75
0,0.574948665,0,0,HBACK,3,F,E,3,1.05
0,0.084873374,0,0,STNWG,2,M,F,1,3.65
0,0.424366872,0,0,HBACK,1,M,E,3,1.349
0,0.002737851,0,0,HBACK,2,F,E,1,1.8
0,0.079397673,0,0,SEDAN,1,F,D,4,1.89
0,0.780287474,0,0,PANVN,2,M,C,2,2.15
0,0.273785079,0,0,SEDAN,3,F,D,3,1.29
0,0.635181383,0,0,SEDAN,4,F,A,4,0.44
0,0.125941136,0,0,STNWG,1,F,C,3,2.74
0,0.251882272,0,0,TRUCK,3,M,A,3,3.35
0,0.084873374,0,0,HBACK,1,F,A,4,1.39
0,0.635181383,0,0,SEDAN,1,F,C,4,1.89
0,0.635181383,0,0,SEDAN,3,M,A,4,1.22
0,0.635181383,0,0,STNWG,4,M,C,5,1.79
0,0.084873374,0,0,TRUCK,2,M,A,1,0
0,0.780287474,0,0,STNWG,3,M,A,1,1.86
0,0.635181383,0,0,MIBUS,4,M,C,4,0.44
0,0.574948665,0,0,STNWG,2,F,A,3,2.88
0,0.574948665,0,0,SEDAN,1,F,E,5,2.05
0,0.574948665,0,0,STNWG,1,F,C,4,3.18
0,0.706365503,0,0,SEDAN,3,F,D,5,0.89
0,0.052019165,0,0,HBACK,3,F,C,1,1.17
0,0.574948665,0,0,HBACK,3,F,C,3,0.72
0,0.574948665,0,0,UTE,3,F,C,5,1.5
0,0.082135524,0,0,SEDAN,3,M,A,5,1.09
0,0.572210815,0,0,SEDAN,3,M,C,4,1.19
0,0.511978097,0,0,SEDAN,3,F,C,3,1.05
0,0.93908282,0,0,STNWG,2,F,A,5,4.21
0,0.574948665,0,0,SEDAN,3,F,F,3,1.25
